id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,host_listing_count,availability_365
4270459,22170849,Eric,Manhattan,Hell's Kitchen,40.76806787,-73.98783518,Entire home/apt,149,2,2,11/16/14,1.1,1,89
1971022,7033037,Ornela,Manhattan,Morningside Heights,40.80358924,-73.96485641,Entire home/apt,89,1,11,8/2/14,0.9,1,23
1190286,6456623,Lucile 'Frak',Brooklyn,Bushwick,40.70331735,-73.92903058,Private room,55,5,0,,,1,181
4133713,8092574,Alex,Manhattan,Harlem,40.79956036,-73.95480403,Private room,90,2,10,12/14/14,2.9,5,208
469392,2856255,Marc,Manhattan,West Village,40.73752078,-74.00253192,Entire home/apt,525,10,20,5/7/14,0.6,1,365
145033,328209,Krystle,Manhattan,Noho,40.72597601,-73.99326196,Entire home/apt,195,9,24,11/10/14,0.6,1,361
2036591,7850511,Jeena,Manhattan,Financial District,40.70506538,-74.00959402,Entire home/apt,250,2,0,,,1,327
3019664,13375863,Emmet,Brooklyn,Bushwick,40.68649554,-73.91295096,Private room,38,1,1,9/3/14,0.2,2,364
3478435,830826,Amber,Queens,Ridgewood,40.70467912,-73.90287904,Private room,80,12,0,,,1,159
3710230,18929364,Abigail,Brooklyn,Lefferts Garden,40.66271409,-73.95392125,Entire home/apt,175,1,6,10/21/14,1.2,1,134
1983296,10233330,Matan,Manhattan,Financial District,40.70859395,-74.0150886,Entire home/apt,175,14,5,10/18/14,0.4,1,337
4073906,21124099,Sanja,Brooklyn,Bushwick,40.68246484,-73.90799624,Private room,45,2,10,12/1/14,2.7,2,83
4392932,60810,Dee,Brooklyn,Bushwick,40.69656134,-73.9290486,Private room,80,2,1,10/29/14,0.5,3,365
3937223,9226628,Geraldine,Manhattan,East Harlem,40.7948791,-73.94342004,Private room,100,7,0,,,4,365
1387166,4021859,Morgan,Brooklyn,Cobble Hill,40.68806249,-73.99280624,Private room,85,2,32,12/15/14,2,1,361
469442,1918865,Emily,Brooklyn,Greenpoint,40.72708313,-73.95018036,Entire home/apt,130,2,14,5/21/14,0.5,1,364
4133851,8092574,Alex,Manhattan,Harlem,40.79953195,-73.95441889,Private room,90,2,19,12/28/14,5.5,5,359
1971200,10178252,Tino,Manhattan,Hell's Kitchen,40.76635737,-73.98633569,Private room,79,2,45,12/20/14,3.5,1,165
857092,1387051,Nadja,Brooklyn,Greenpoint,40.73078786,-73.95243127,Entire home/apt,130,5,15,12/12/14,0.7,1,194
4598265,23834677,Kumar,Manhattan,Hamilton Heights,40.82862716,-73.94358103,Entire home/apt,125,3,1,12/31/14,1,1,362
398682,181376,Carol,Brooklyn,Fort Greene,40.69111869,-73.97072632,Private room,79,2,92,12/14/14,2.8,3,363
2163550,11039665,Patrick,Manhattan,Hell's Kitchen,40.75964912,-73.98933496,Entire home/apt,249,1,4,9/24/14,0.5,1,365
3544145,15013284,Brad,Manhattan,Gramercy Park,40.7331027,-73.98797,Entire home/apt,150,2,10,11/2/14,1.7,1,153
4401674,8092574,Alex,Manhattan,Harlem,40.79971618,-73.95602371,Private room,60,2,7,12/26/14,2.9,5,164
2107939,1318137,Adriano,Brooklyn,Bedford-Stuyvesant,40.69192515,-73.92739803,Private room,65,1,8,12/16/14,1,2,362
2435635,12448381,Kelly,Manhattan,Times Square/Theatre District,40.76360191,-73.98184856,Private room,800,1,0,,,1,365
71534,366492,Theresa,Brooklyn,Greenpoint,40.73208609,-73.95779499,Entire home/apt,179,2,56,12/23/14,1.3,1,317
1259203,3716221,Margarita Gaia,Brooklyn,Bushwick,40.68755675,-73.90958298,Private room,55,2,31,12/2/14,1.6,3,365
922764,1204785,Lori,Brooklyn,Fort Greene,40.68543616,-73.97371015,Entire home/apt,215,1,71,12/31/14,3.2,2,343
2888877,14763882,Paulo,Manhattan,Kips Bay,40.74287609,-73.98030177,Entire home/apt,180,3,0,,,1,358
3814601,5152343,Daniel,Manhattan,Washington Heights,40.85821276,-73.93325175,Entire home/apt,150,1,3,10/24/14,0.7,1,362
3544241,17842377,Morgan,Manhattan,Hamilton Heights,40.82396912,-73.94381694,Entire home/apt,115,1,7,12/16/14,2.2,1,362
1905864,3084651,Paula,Manhattan,Noho,40.72629052,-73.9933742,Private room,99,1,42,12/21/14,3,2,365
1573753,2097004,Nobu,Queens,The Rockaways,40.5938752,-73.79434231,Entire home/apt,75,4,12,9/23/14,0.8,2,58
1988823,10256663,Lisa,Manhattan,Harlem,40.81408042,-73.94344184,Entire home/apt,165,2,23,12/30/14,1.8,1,344
3549819,9231274,Eva,Bronx,Kingsbridge Heights,40.88130992,-73.89762382,Entire home/apt,89,4,3,11/1/14,0.9,1,358
2108032,3030971,Michel,Manhattan,Midtown,40.75238404,-73.98582939,Entire home/apt,235,4,3,6/1/14,0.2,1,365
1185060,78127,Lawrence,Brooklyn,Greenpoint,40.73327532,-73.95571777,Private room,60,3,151,12/16/14,2.6,2,356
985377,1678861,Efrat,Manhattan,West Village,40.7364142,-74.00706969,Entire home/apt,225,2,3,10/13/14,0.1,1,0
1840445,9053519,Neal,Manhattan,Tribeca,40.71856854,-74.00704099,Private room,170,2,16,11/11/14,1.5,1,336
2495824,8092574,Alex,Manhattan,Harlem,40.79953718,-73.95489536,Private room,80,2,46,12/23/14,4.6,5,164
231194,1204785,Lori,Brooklyn,Fort Greene,40.68495177,-73.97337846,Entire home/apt,175,2,115,12/21/14,3.1,2,229
2168700,11064558,Jake,Brooklyn,Bedford-Stuyvesant,40.68825438,-73.95120129,Private room,45,3,0,,,1,335
4270769,22172864,Lillian,Manhattan,Inwood,40.86706885,-73.91929224,Private room,60,1,6,11/30/14,2.2,1,363
4129689,13582096,Brittany,Brooklyn,Fort Greene,40.68540357,-73.97270731,Entire home/apt,150,2,1,12/22/14,1,1,210
4068760,21101792,Kim,Manhattan,Midtown,40.74834182,-73.98685895,Entire home/apt,110,1,3,12/20/14,1.8,2,346
66460,325453,Malin,Brooklyn,Crown Heights,40.66890132,-73.95971033,Private room,65,1,0,,,1,365
3544530,2972733,Aiala,Brooklyn,Crown Heights,40.67006008,-73.96017586,Entire home/apt,230,5,2,9/30/14,0.4,1,151
4816434,8803986,Rochi,Brooklyn,Crown Heights,40.66551928,-73.95183997,Entire home/apt,130,1,0,,,3,26
2037221,10371008,Anna,Manhattan,Hell's Kitchen,40.76216001,-73.98808516,Entire home/apt,100,2,6,12/12/14,1.3,2,309
2495996,8092574,Alex,Manhattan,Harlem,40.79976898,-73.95563158,Private room,99,2,51,12/21/14,5.1,5,207
2176740,11102271,Will,Manhattan,Chinatown,40.71932808,-73.99358576,Entire home/apt,500,1,0,,,1,333
3244978,13561307,Katy,Brooklyn,Bedford-Stuyvesant,40.68509192,-73.93380462,Entire home/apt,100,1,0,,,1,185
4391863,22799293,Peter,Manhattan,Kips Bay,40.73978315,-73.98003212,Entire home/apt,215,2,2,12/10/14,1,1,365
110184,208982,James,Manhattan,West Village,40.73546956,-74.00468769,Entire home/apt,200,4,8,8/26/14,0.3,1,31
1316480,6885157,Randy,Brooklyn,Bedford-Stuyvesant,40.6832479,-73.94975213,Private room,55,2,21,9/20/14,1.2,14,356
121110,608784,Anne,Manhattan,Midtown,40.764766,-73.98284397,Private room,130,3,190,12/12/14,4.4,1,231
1316512,7148922,Golvine,Manhattan,Hell's Kitchen,40.76481148,-73.98332787,Private room,150,2,3,12/2/14,0.2,3,4
1311688,4827009,Liat,Brooklyn,Bushwick,40.70281942,-73.92679799,Private room,50,3,0,,,1,365
1256275,1987450,Michelle,Brooklyn,Fort Greene,40.68863908,-73.97771959,Private room,250,2,0,,,1,365
633182,109457,Neighborhood Retreats,Bronx,Westchester Village,40.84154977,-73.84784604,Private room,77,1,9,4/28/14,0.3,7,0
3343309,16874513,Mary,Brooklyn,Greenpoint,40.73392898,-73.95757205,Private room,110,1,0,,,1,174
2242345,72062,Bruce,Manhattan,East Village,40.72887856,-73.98292043,Entire home/apt,325,1,29,12/20/14,3.1,10,298
4074401,536751,Christian,Manhattan,East Village,40.72625513,-73.9857904,Entire home/apt,100,1,11,12/16/14,4.1,1,344
1387431,7505535,Mohammed,Brooklyn,Bedford-Stuyvesant,40.68679616,-73.92368817,Entire home/apt,74,1,4,11/2/14,0.5,1,365
4462368,23150485,Amanda,Manhattan,West Village,40.72952738,-74.00505224,Entire home/apt,200,1,0,,,1,45
1193793,6523903,Edward,Manhattan,Gramercy Park,40.7367803,-73.98349388,Entire home/apt,250,5,16,12/10/14,1,1,365
4271059,208565,Maria,Brooklyn,Greenpoint,40.73371807,-73.95631059,Entire home/apt,108,2,0,,,1,44
408983,520189,Sylvia,Brooklyn,Lefferts Garden,40.65937145,-73.95906212,Entire home/apt,240,3,13,11/23/14,0.4,1,330
3615706,792823,Andrew,Manhattan,Soho,40.72696981,-74.0016787,Entire home/apt,145,2,10,12/29/14,2,1,171
3025885,1153779,A.,Manhattan,Hell's Kitchen,40.75762106,-73.98990329,Entire home/apt,600,1,17,11/30/14,2.3,2,348
2632689,13007849,David,Queens,Jackson Heights,40.75188542,-73.88183628,Shared room,65,1,15,12/1/14,1.6,2,347
2273790,11608918,Danielle,Brooklyn,Bushwick,40.69897792,-73.91339178,Entire home/apt,100,1,0,,,1,365
1906596,9895613,Candice,Manhattan,Harlem,40.81276222,-73.94119702,Shared room,125,1,0,,,1,365
3479461,3065435,Lauren,Manhattan,Harlem,40.79935826,-73.95157552,Entire home/apt,140,4,1,7/28/14,0.2,1,158
2037674,10454147,Cameron,Manhattan,West Village,40.73528902,-74.00460166,Entire home/apt,170,2,23,12/16/14,1.8,1,193
4331444,22090170,Jamie,Brooklyn,Crown Heights,40.67319666,-73.94641115,Entire home/apt,150,1,2,12/1/14,1.5,1,85
4074527,21124099,Sanja,Brooklyn,Bushwick,40.68320682,-73.90636581,Private room,65,2,6,12/10/14,1.7,2,276
4077460,21149129,Jenny,Brooklyn,Bedford-Stuyvesant,40.6901312,-73.92804624,Entire home/apt,185,3,3,11/7/14,0.9,1,262
4003816,20759828,Vanessa,Bronx,Melrose,40.82188143,-73.91328373,Private room,85,2,2,10/14/14,0.6,1,365
4261726,22119314,Mariana,Manhattan,Morningside Heights,40.80916925,-73.95945426,Entire home/apt,125,7,0,,,1,218
4729912,1459127,Janine,Brooklyn,Crown Heights,40.6735584,-73.95234121,Entire home/apt,99,7,0,,,1,90
535631,2306127,Wendy,Manhattan,Midtown East,40.75642794,-73.96936796,Private room,125,5,61,12/28/14,2,1,271
3741728,19133023,Melissa,Brooklyn,Bedford-Stuyvesant,40.68666746,-73.93897125,Entire home/apt,165,3,6,10/28/14,1.4,1,358
76902,411040,Joanna,Manhattan,Hamilton Heights,40.82915048,-73.94566443,Private room,65,1,0,,,1,365
465277,2065453,Ora & Giovanna,Brooklyn,Crown Heights,40.67614583,-73.95440738,Private room,75,2,10,12/1/14,1,1,365
3676218,18669336,David,Manhattan,Midtown East,40.75800282,-73.96634089,Entire home/apt,145,5,8,10/14/14,1.7,1,138
3414084,17212510,Ava,Brooklyn,Fort Greene,40.68992642,-73.97366228,Private room,149,1,6,10/24/14,1,1,363
1914804,9931884,Anne,Brooklyn,Crown Heights,40.67694323,-73.95170228,Private room,80,2,12,12/20/14,0.9,1,365
4724814,24402978,Nicole,Manhattan,West Village,40.73906273,-74.00154334,Entire home/apt,200,1,0,,,1,365
4074680,5707630,Kam,Manhattan,Kips Bay,40.74452445,-73.97535666,Entire home/apt,180,14,1,11/17/14,0.6,1,146
2895043,1802690,Team BK,Brooklyn,Crown Heights,40.66393538,-73.95198337,Entire home/apt,195,3,2,10/14/14,0.3,1,335
3835766,18397763,Steven & Folasade,Brooklyn,Bedford-Stuyvesant,40.68564521,-73.93249042,Private room,70,2,9,12/11/14,2.1,5,364
268447,1393164,Laura,Manhattan,East Village,40.72819642,-73.98773885,Entire home/apt,320,1,4,12/7/13,0.2,1,335
4205771,21821922,Christopher,Manhattan,East Village,40.72800031,-73.99132569,Entire home/apt,160,1,17,12/22/14,6,3,338
4861137,25004770,Yassine,Manhattan,Hell's Kitchen,40.75900439,-73.99288787,Private room,65,3,0,,,1,23
4795628,3141447,Geoff,Brooklyn,Prospect Heights,40.67478607,-73.96310173,Entire home/apt,150,5,1,12/27/14,1,2,356
1200033,6555332,Giancarlo,Manhattan,Upper East Side,40.77526902,-73.95069717,Entire home/apt,139,14,2,1/8/14,0.1,1,2
2963438,13730809,Kevin,Manhattan,Harlem,40.82591009,-73.94012315,Private room,75,1,10,12/28/14,2.3,1,341
4601840,16779136,Rachel,Manhattan,East Village,40.72553495,-73.98886153,Private room,99,1,0,,,1,364
1094075,6011047,Le'Shay,Manhattan,Harlem,40.80405126,-73.95593561,Private room,95,2,2,9/27/14,0.4,1,294
3741940,1342380,Liz,Brooklyn,Fort Greene,40.68528227,-73.97690297,Entire home/apt,140,2,3,11/30/14,0.7,1,306
4795679,22888739,Yann,Brooklyn,Bushwick,40.69086782,-73.9103561,Private room,70,3,0,,,1,365
798429,4204890,Martin,Manhattan,Hamilton Heights,40.82535512,-73.94923177,Entire home/apt,110,2,51,12/14/14,2,1,341
3349129,16901146,Chad,Manhattan,Hamilton Heights,40.82262529,-73.94480438,Private room,60,14,0,,,1,173
4118921,3502332,Antonio,Manhattan,Harlem,40.82349056,-73.93950899,Private room,100,1,5,10/14/14,1.4,1,365
590903,1345769,Wowa,Manhattan,Harlem,40.80797098,-73.9489017,Private room,79,1,28,8/14/14,1.3,1,364
4069722,15241601,DIANA And JOEL,Brooklyn,Crown Heights,40.6752093,-73.95808348,Private room,45,1,6,12/11/14,1.8,5,358
3553304,16473517,Susie,Manhattan,Financial District,40.70769322,-74.00496157,Entire home/apt,150,1,1,8/31/14,0.2,1,151
137563,654308,Laura,Brooklyn,Greenpoint,40.72075112,-73.94800783,Entire home/apt,100,3,2,8/1/13,0,1,276
3676834,18670647,Mondana,Manhattan,West Village,40.73409637,-74.00323555,Entire home/apt,180,1,3,8/19/14,0.6,2,343
997404,5480570,Darnell And Allison,Brooklyn,Bedford-Stuyvesant,40.68364279,-73.92638135,Entire home/apt,151,3,68,12/7/14,3.2,1,352
4069727,14475274,India,Brooklyn,Bedford-Stuyvesant,40.69245916,-73.94052833,Entire home/apt,95,2,7,11/25/14,2,1,309
735261,3784199,Max,Manhattan,Hell's Kitchen,40.75612016,-73.99396885,Entire home/apt,225,2,80,12/6/14,3,2,319
4730211,652642,John,Manhattan,Midtown East,40.75205915,-73.97376111,Entire home/apt,350,2,1,12/15/14,1,25,244
593962,769241,Mimi,Queens,The Rockaways,40.58686524,-73.81549887,Private room,59,2,1,8/29/12,0,2,365
3694441,1010344,Ian & Sady,Brooklyn,Bedford-Stuyvesant,40.68592455,-73.95502374,Entire home/apt,150,2,1,8/31/14,0.2,1,121
1846671,2088092,Benjamin,Manhattan,Soho,40.71957733,-74.0010951,Entire home/apt,350,1,1,12/1/14,0.9,1,365
4725161,23234988,Ann,Queens,Flushing,40.7512799,-73.80508876,Entire home/apt,199,1,0,,,1,350
3225646,1612492,Alexis,Manhattan,Chinatown,40.71575382,-73.99811469,Private room,205,1,0,,,3,365
362400,1831224,Benjamin,Brooklyn,Bushwick,40.70005836,-73.93232748,Entire home/apt,100,1,22,12/23/14,0.7,1,287
253623,1332108,Carine,Manhattan,Harlem,40.818466,-73.94496337,Private room,81,2,56,11/9/14,1.4,1,312
334332,653505,Jacqui,Manhattan,Hamilton Heights,40.82988972,-73.94246171,Private room,100,1,35,12/18/14,1,1,336
2431517,12427893,Tomer,Queens,Forest Hills,40.71546838,-73.83719132,Entire home/apt,99,10,0,,,1,308
2038314,5053135,Jeremy,Brooklyn,Bedford-Stuyvesant,40.68475201,-73.95317987,Private room,55,2,14,12/15/14,1.7,2,321
1317422,7156037,Cc,Manhattan,Inwood,40.87604355,-73.92626892,Private room,39,2,24,11/30/14,1.4,2,301
918621,1412484,Robinson,Manhattan,Washington Heights,40.84777297,-73.93671334,Entire home/apt,119,4,13,11/18/14,0.6,4,362
339463,1723503,Leslie,Brooklyn,Greenpoint,40.72740236,-73.95443752,Private room,50,7,8,10/9/14,0.5,1,357
1981573,3129287,Hallie,Manhattan,Hell's Kitchen,40.76704483,-73.98384351,Entire home/apt,850,1,0,,,1,365
1317479,3807299,Jerry,Manhattan,Midtown East,40.75893546,-73.97040243,Entire home/apt,540,5,9,11/15/14,0.7,1,307
2038406,6493827,Fedra,Manhattan,Midtown East,40.75174158,-73.97086418,Entire home/apt,400,1,0,,,1,365
3616348,18221793,Matt,Brooklyn,Bedford-Stuyvesant,40.69624946,-73.94952987,Private room,73,1,9,11/2/14,1.7,1,351
1776304,8531968,Rodrigo,Queens,Jackson Heights,40.7488793,-73.89644036,Entire home/apt,130,3,0,,,1,365
4659917,5006781,Loreta,Manhattan,Harlem,40.8096612,-73.94217887,Entire home/apt,100,2,5,12/18/14,4.5,5,318
4856544,24983599,Jeffrey,Manhattan,East Village,40.72746142,-73.98998846,Private room,110,2,0,,,1,28
4070120,21110464,Sophie,Manhattan,East Village,40.73216649,-73.98924779,Entire home/apt,250,1,2,10/22/14,0.6,1,97
241538,1267021,Sharma,Queens,Jackson Heights,40.75015799,-73.89363071,Private room,69,5,14,10/13/14,0.5,5,364
3585049,2498630,Itamar,Brooklyn,Bushwick,40.70703305,-73.92219906,Private room,55,4,2,10/1/14,0.5,2,335
2177199,1745187,Kemba,Brooklyn,Bedford-Stuyvesant,40.69496729,-73.95794093,Shared room,28,4,6,11/25/14,0.6,8,292
4725547,7661021,Paz,Manhattan,Kips Bay,40.74169627,-73.9796763,Entire home/apt,142,5,0,,,1,6
4436865,14380645,Tara,Manhattan,Hell's Kitchen,40.76278687,-73.98847367,Private room,175,1,0,,,2,364
4594480,6945111,Carolina,Manhattan,Washington Heights,40.83589931,-73.93986155,Private room,65,1,1,11/29/14,0.9,1,365
154920,745179,Valeria,Manhattan,Morningside Heights,40.80329024,-73.96499649,Entire home/apt,200,7,0,,,1,365
2308290,11788175,Charmain,Brooklyn,Bushwick,40.69076876,-73.90732546,Entire home/apt,160,4,2,6/11/14,0.2,2,311
858941,1325491,Raye,Brooklyn,Bedford-Stuyvesant,40.69574126,-73.94938176,Private room,83,4,0,,,2,362
11983,45657,Lucia,Manhattan,East Village,40.72660647,-73.98479523,Entire home/apt,200,1,35,12/5/14,0.6,3,290
796232,4194142,Alexandra,Brooklyn,Bushwick,40.70307672,-73.92765427,Entire home/apt,130,1,4,9/23/14,0.3,1,364
531316,2609682,Vincent,Manhattan,West Village,40.73230004,-74.00998508,Private room,175,7,0,,,2,365
1248653,737864,Dave,Manhattan,West Village,40.73403668,-74.01167669,Entire home/apt,200,1,10,10/5/14,0.5,1,3
4339924,22530714,Murad,Brooklyn,Bushwick,40.69776555,-73.92819039,Entire home/apt,118,2,12,12/19/14,5,1,77
2046173,10490015,Jason,Manhattan,Soho,40.72788915,-74.00191853,Entire home/apt,250,1,1,10/19/14,0.4,1,73
4529035,5219616,Remi,Brooklyn,Bedford-Stuyvesant,40.68468609,-73.92952793,Shared room,35,2,2,12/25/14,2,13,363
3742622,3374146,Erin,Brooklyn,Greenwood Heights,40.66057602,-73.99610707,Shared room,60,1,4,11/24/14,1.6,1,350
4753563,58745,Lester,Brooklyn,Bedford-Stuyvesant,40.69000917,-73.93977416,Private room,69,1,0,,,2,365
4135848,21455632,Venessa,Manhattan,Harlem,40.82498299,-73.93628502,Private room,100,1,0,,,2,171
4607153,5977496,Fitch,Queens,Ridgewood,40.69574307,-73.90329308,Private room,50,3,1,11/30/14,0.9,1,316
3944236,5219616,Remi,Brooklyn,Bedford-Stuyvesant,40.68493421,-73.92810688,Shared room,35,2,1,11/18/14,0.7,13,360
4856760,2170816,Alex,Brooklyn,Crown Heights,40.67092833,-73.95820894,Entire home/apt,150,1,0,,,1,363
3157832,2290834,Yuriy,Brooklyn,Gravesend,40.59364699,-73.97214682,Entire home/apt,85,1,5,9/24/14,0.8,2,362
1089216,5984798,Benie,Manhattan,Morningside Heights,40.80876051,-73.95856395,Shared room,70,1,0,,,1,218
2570488,153675,Matteo,Manhattan,East Village,40.73105976,-73.98546667,Private room,95,5,15,12/7/14,1.9,1,58
667502,2390260,Al,Manhattan,Washington Heights,40.85073495,-73.93927583,Entire home/apt,125,4,27,11/30/14,1,1,216
1847153,9649144,Christopher,Manhattan,East Harlem,40.79729899,-73.94800576,Private room,175,1,2,10/13/14,0.6,2,365
4861818,14154758,Liz,Queens,Ridgewood,40.70910826,-73.91078103,Entire home/apt,75,1,1,12/29/14,1,1,0
138251,34866,Muriel,Manhattan,Harlem,40.814935,-73.95155064,Entire home/apt,99,10,0,,,1,163
2830217,14478538,Shannon,Manhattan,Harlem,40.81255816,-73.94309676,Private room,80,1,33,12/28/14,4.1,2,350
1014129,4452500,Tracy,Brooklyn,Williamsburg,40.71121408,-73.95792405,Private room,74,2,20,12/21/14,1,1,314
91894,424910,Britnei,Brooklyn,Bedford-Stuyvesant,40.70056853,-73.94451849,Entire home/apt,100,1,5,11/30/14,0.4,1,365
2373907,12128084,Umra,Manhattan,Washington Heights,40.85374082,-73.93890584,Entire home/apt,175,5,7,11/1/14,1.1,1,307
3808288,12700746,Kathleen,Brooklyn,Lefferts Garden,40.66056822,-73.96181228,Private room,99,2,2,11/13/14,0.9,1,363
4861855,4336782,Melissa,Manhattan,Washington Heights,40.85595873,-73.937385,Private room,75,1,0,,,1,15
3800406,8501430,Ciara,Manhattan,Washington Heights,40.84994951,-73.93894468,Entire home/apt,115,5,2,11/30/14,0.6,1,32
4862476,25011769,Yehonatan,Manhattan,Harlem,40.81676898,-73.95669426,Private room,40,1,0,,,1,5
4856872,14747290,Corinne,Brooklyn,Greenpoint,40.73205419,-73.95311066,Entire home/apt,150,1,0,,,1,20
864213,4534393,Lauren,Brooklyn,Bedford-Stuyvesant,40.67762976,-73.95091456,Entire home/apt,85,1,3,9/3/14,0.2,1,335
4468705,5854065,Lacy,Brooklyn,Bedford-Stuyvesant,40.68208806,-73.95008155,Entire home/apt,100,9,0,,,1,37
2038872,2727979,Jaime And Chris,Brooklyn,Downtown Brooklyn,40.69054399,-73.99013601,Entire home/apt,150,5,0,,,1,31
864238,540137,Nane,Manhattan,Soho,40.72660247,-74.00270151,Entire home/apt,200,4,9,8/18/13,0.4,1,362
20724,961342,Augustin,Brooklyn,Bushwick,40.69898227,-73.94024781,Private room,70,1,6,10/27/14,0.2,1,363
2825322,6885157,Randy,Brooklyn,Bedford-Stuyvesant,40.68191018,-73.95136386,Private room,55,3,2,9/14/14,0.4,14,360
3284085,2269804,Katherine,Brooklyn,Bedford-Stuyvesant,40.69097863,-73.95021978,Private room,60,1,0,,,2,280
339968,1724146,Ulrike,Manhattan,West Village,40.73592431,-74.00155279,Entire home/apt,290,7,7,12/7/14,0.4,1,331
